postcode,easting,northing
LL142TL,330565,345881
LL142TN,330597,345855
LL142TP,330522,345882
LL142TR,328451,345117
LL142TS,330667,346262
LL142TW,330534,345755
LL143AA,327829,342349
LL143AB,327942,342228
LL143AE,328077,342283
LL143AF,328129,342362
LL143AH,328086,342368
LL143AJ,328340,341937
LL143AL,328103,342378
LL143AN,328155,342414
LL143AQ,328339,342056
LL143AR,328041,342429
LL143AS,328121,342294
LL143AT,328038,342114
LL143AU,328700,343473
LL143AW,328094,342416
LL143AX,328342,342205
LL143AY,327976,342175
LL143AZ,327775,343005
LL143BA,327883,342198
LL143BB,327913,342147
LL143BD,327769,342227
LL143BE,327748,342204
LL143BF,328217,342296
LL143BG,327757,342195
LL143BH,327862,342451
LL143BJ,328365,341835
LL143BL,327897,342562
LL143BN,327896,342470
LL143BP,327928,342747
LL143BQ,327835,342164
LL143BS,327931,342736
LL143BT,327930,342712
LL143BU,327926,342677
LL143BW,327921,342648
LL143BX,328506,342570
LL143BY,327913,342275
LL143DA,327938,342262
LL143DD,327979,342324
LL143DE,327967,342404
LL143DF,327992,342463
LL143DG,327980,342586
LL143DH,328002,342522
LL143DJ,328395,341756
LL143DL,328125,342811
LL143DN,328024,342704
LL143DP,328031,342750
LL143DR,327983,342761
LL143DS,328035,342617
LL143DW,327955,342712
LL143DX,328418,342734
LL143DZ,328584,342688
LL143EA,328436,342693
LL143EB,328378,342715
LL143EE,328586,342730
LL143EF,328535,342597
LL143EG,328931,343006
LL143EH,329400,343144
LL143EJ,328421,341697
LL143EN,328625,342762
LL143EP,329053,343291
LL143EQ,328506,342644
LL143ER,328989,343287
LL143ES,329088,343317
LL143ET,329089,343379
LL143EU,329013,343395
LL143EW,328726,342855
LL143EX,328541,342677
LL143EY,329025,343459
LL143EZ,328553,342727
LL143GB,327823,343022
LL143HA,329044,343509
LL143HB,329028,343576
LL143HD,328931,343531
LL143HE,328845,343515
LL143HF,328916,343235
LL143HG,328880,343304
LL143HL,328750,343423
LL143HN,328253,343328
LL143HP,328237,343206
LL143HQ,328269,343276
LL143HR,328312,343350
LL143HS,328350,343300
LL143HT,328410,343347
LL143HU,328455,343405
LL143HY,328545,343424
LL143JA,328478,341542
LL143JD,328670,341738
LL143JE,328854,341787
LL143JF,328735,341625
LL143JG,328372,341458
LL143JH,328539,341542
LL143JJ,328554,341591
LL143JL,328544,341646
LL143JN,328533,341600
LL143JQ,328600,341628
LL143JW,328510,341640
LL143LA,328532,343452
LL143LB,328455,343317
LL143LD,328535,343363
LL143LE,328778,343330
LL143LF,328686,343358
LL143LG,328747,343208
LL143LH,328317,343468
LL143LJ,328420,343515
LL143LN,327833,342286
LL143LP,327830,342141
LL143LR,327772,342065
LL143LS,327759,341916
LL143LT,327819,341897
LL143LU,327985,341579
LL143LX,328425,343444
LL143LY,328012,341598
LL143NA,328004,341671
LL143NB,327900,341709
LL143ND,327728,341844
LL143NE,327739,341886
LL143NF,327582,342011
LL143NG,327816,341673
LL143NH,327691,342177
LL143NJ,327703,342120
LL143NL,327592,342341
LL143NN,327701,342271
LL143NP,327569,342337
LL143NQ,327853,342108
LL143NU,327854,342043
LL143NW,327528,342332
LL143NY,327923,341895
LL143PA,327977,341867
LL143PB,327844,341954
LL143PD,327986,341772
LL143PE,328246,341602
LL143PF,327944,341754
LL143PG,328063,341677
LL143PH,328100,341799
LL143PL,328150,341988
LL143PN,328097,341721
LL143PP,328200,341846
LL143PR,328266,341820
LL143PS,328093,341884
LL143PT,328107,341959
LL143PU,328155,342020
LL143PW,328162,341867
LL143PY,328005,341982
LL143QA,327796,342904
LL143RA,327824,342284
LL143RB,328208,341686
LL143RD,328319,341614
LL143RE,327893,342816
LL143RF,327893,342834
LL143RG,327885,342718
LL143RH,327850,342979
LL143RJ,327923,342917
LL143RL,327863,343011
LL143RN,327929,342887
LL143RP,327803,343065
LL143RR,327769,343048
LL143RS,327745,343034
LL143RT,327668,342999
LL143RU,327588,342967
LL143RW,327902,342928
LL143RX,327876,342941
LL143RY,327415,342872
LL143SB,327638,343038
LL143SD,327725,343052
LL143SE,327730,343125
LL143SF,327521,342983
LL143SG,327251,342839
LL143SH,327708,343069
LL143SJ,327835,343112
LL143SN,327575,342886
LL143SR,327370,343033
LL143SS,327332,343060
LL143ST,327179,342897
LL143SU,326969,343014
LL143SW,327383,342902
LL143SX,327214,343103
LL143SY,327939,342941
LL143TA,327279,342932
LL143TB,327795,343234
LL143TD,327671,343286
LL143TE,327456,343424
LL143TF,327702,343308
LL143TG,327603,343353
LL143TH,327558,343385
LL143TJ,327583,343271
LL143TL,327540,343395
LL143TN,327366,343717
LL143TP,327702,343267
LL143TR,327827,343320
LL143TS,328204,343356
LL143TT,327855,343379
LL143TU,327947,343406
LL143TW,327752,343384
LL143TX,327587,343320
LL143TY,327979,343409
LL143TZ,327658,343217
LL143UA,328113,343373
LL143UB,328205,343404
LL143UD,328242,343393
LL143UE,328061,343305
LL143UF,328238,343356
LL143UG,328323,343385
LL143UH,328561,343257
LL143UJ,328124,343325
LL143UL,328604,343235
LL143UN,328514,343046
LL143UP,328686,343103
LL143UQ,328460,342977
LL143UR,328933,343162
LL143US,328662,343145
LL143UT,328644,343261
LL143UU,328710,343193
LL143UW,328554,343078
LL143UY,328652,343223
LL143YA,328141,343435
LL143YB,328050,343415
LL143YD,328237,342491
LL143YE,328420,342543
LL143YF,328332,342707
LL143YG,328344,342628
LL143YH,328260,342585
LL143YJ,328321,342607
LL143YL,328380,342665
LL143YN,328457,342606
LL143YP,328469,342510
LL143YQ,328343,342660
LL143YR,328418,342374
LL143YS,328390,341873
LL143YT,328398,341822
LL143YW,328414,342661
LL143YY,328606,341750
LL144AA,331643,348780
LL144AB,331519,348734
LL144AD,331372,348757
LL144AE,331572,348838
LL144AF,331481,348674
LL144AG,331255,348799
LL144AH,331249,348709
LL144AJ,331290,348643
LL144AL,331193,348594
LL144AN,331382,348648
LL144AP,331179,348674
LL144AQ,331457,348724
LL144AR,331165,348723
LL144AS,331165,348775
LL144AT,331161,348847
LL144AU,331249,348875
LL144AW,331171,348613
LL144AX,331218,348786
LL144AY,331252,348833
LL144AZ,331201,348921
LL144BA,331279,348839
LL144BB,331326,348940
LL144BD,331398,348958
LL144BE,331538,348946
LL144BG,331440,348809
LL144BH,331480,348885
LL144BJ,330952,348515
LL144BL,331487,348991
LL144BN,331403,348872
LL144BP,331687,348961
LL144BQ,331607,348806
LL144BS,331782,348871
LL144BT,331686,348844
LL144BU,331658,348905
LL144BW,331597,348923
LL144BX,331550,348677
LL144BY,331845,348983
LL144DA,331856,348954
LL144DB,331533,348988
LL144DD,331852,349049
LL144DE,331785,349180
LL144DF,331734,349047
LL144DG,332039,349242
LL144DH,331895,348920
LL144DJ,331907,349163
LL144DL,331578,348690
LL144DN,331424,348542
LL144DP,331357,348425
LL144DQ,331875,349165
LL144DR,331033,347909
LL144DS,330502,347664
LL144DT,330309,347464
LL144DU,330427,347648
LL144DW,331581,348627
LL144DX,331911,349086
LL144DY,331402,348578
LL144DZ,331939,349069
LL144EA,331214,348533
LL144EB,331259,348479
LL144ED,331239,348446
LL144EE,331349,348524
LL144EF,331303,348587
LL144EG,331427,348149
LL144EH,330438,347864
LL144EJ,331056,348324
LL144EL,330486,347596
LL144EN,330227,347638
LL144EP,330205,347989
LL144EQ,331883,349046
LL144ER,329404,347868
LL144ES,329590,348062
LL144ET,329075,347760
LL144EU,331660,349114
LL144EW,329764,347820
LL144EX,331484,349076
LL144EY,331705,349038
LL144EZ,331550,349055
LL144FA,331015,348990
LL144FB,330959,348868
LL144FD,331166,348974
LL144FE,330968,348952
LL144FF,331204,348989
LL144FG,331426,348410
LL144FH,331235,348357
LL144FJ,330478,347805
LL144GA,331130,348403
LL144HD,332254,349654
LL144HE,332121,349658
LL144HF,331605,349269
LL144HG,331390,349312
LL144HJ,331490,349049
LL144HL,331359,349242
LL144HN,331344,349177
LL144HP,331270,349651
LL144HQ,332241,349759
LL144HR,331770,349428
LL144HS,331317,349280
LL144HT,331177,349236
LL144HU,330959,349013
LL144HX,331398,349080
LL144HY,329310,348201
LL144HZ,331971,349031
LL144JA,332265,349466
LL144JB,332327,349581
LL144JD,332130,349569
LL144JE,332254,349544
LL144JF,332224,349537
LL144LA,328882,348238
LL144LB,327693,348732
LL144LD,328369,348180
LL144LE,327383,348596
LL144LF,327704,347665
LL144LG,328750,348976
LL144LH,329887,348714
LL144LL,330633,349234
LL144LN,329866,350016
LL144LP,330663,349196
LL144LS,327839,350380
LL144LT,327886,349821
LL144LU,327896,350309
LL144LW,329176,349464
LL144LY,328880,349951
LL144NB,327359,349400
LL144ND,328082,349027
LL144PJ,330376,346904
LL144ZF,333056,350649
LL145AA,328082,337698
LL145AB,327986,338075
LL145AD,327759,339120
LL145AE,326863,338111
LL145AF,326851,338067
LL145AG,326328,338947
LL145AH,327348,340229
LL145AJ,328678,337572
LL145AL,327195,340454
LL145AN,328138,340543
LL145AP,328930,340796
LL145AQ,329507,339352
LL145AR,329139,341434
LL145AS,328596,340112
LL145AT,328913,339997
LL145AU,329186,339553
LL145AW,328880,340888
LL145AX,330064,340112
LL145AY,329599,339652
LL145AZ,330013,339722
LL145BA,329687,340074
LL145BB,330140,340230
LL145BD,330232,340337
LL145BE,329304,339195
LL145BF,329430,339277
LL145BG,330239,339660
LL145BH,331100,338644
LL145BJ,329216,339087
LL145BL,326377,337677
LL145BN,329071,339031
LL145BP,329064,339180
LL145BQ,328631,337575
LL145BS,328856,337560
LL145BT,328848,337487
LL145BW,328952,339079
LL145BX,329405,339320
LL145BZ,329353,339358
LL145DH,329174,337784
LL145DJ,329234,339215
LL145EP,329239,339382
LL145EQ,329265,339338
LL145ER,329163,339333
LL145ET,329087,337798
LL145EU,329069,337835
LL145EY,329071,337757
LL145EZ,329086,337710
LL145HA,329075,337663
LL145HB,329034,337713
LL145HD,329208,337584
LL145HE,329248,337575
LL145HF,329027,338484
LL145HL,329041,338567
LL145HN,328997,338677
LL145HP,328883,338965
LL145HR,329030,338946
LL145HS,329015,338819
LL145HT,329082,338888
LL145HU,329154,338971
LL145HW,328951,338858
LL145HX,329112,337653
LL145HY,329184,338833
LL145LA,329114,338739
LL145LB,329091,338578
LL145LD,329053,338696
LL145LE,329081,338646
LL145LF,329204,338524
LL145LG,329319,338642
LL145LH,329294,338591
LL145LL,329284,338526
LL145LN,329398,338975
LL145LQ,328969,337662
LL145LR,328769,337702
LL145LS,328954,337733
LL145LT,328623,337977
LL145LU,328567,337815
LL145LW,329152,337716
LL145LY,328851,337652
LL145NA,329061,337993
LL145ND,329106,338105
LL145NE,329179,338116
LL145NF,329216,338367
LL145NG,329382,338474
LL145NH,329392,338366
LL145NJ,329426,338382
LL145NL,329499,338456
LL145NN,329144,338242
LL145NP,329153,338338
LL145NQ,329272,338257
LL145NR,329740,338449
LL145NS,330306,338024
LL145NT,328727,338242
LL145NU,329560,338430
LL145NY,329406,338476
LL145PA,329091,337871
LL145PB,329301,337972
LL145PD,329252,337878
LL145PE,329243,337800
LL145PF,329338,337825
LL145PG,329373,337916
LL145PH,329237,337917
LL145PJ,329342,337903
LL145PL,329151,337893
LL145PN,329419,337897
LL145PP,329256,338124
LL145PQ,329164,337829
LL145PR,329462,338111
LL145PS,329504,338164
LL145PT,329432,338275
LL145PU,329424,338224
LL145PW,329344,338113
LL145PY,329499,338291
LL145QB,329368,338224
LL145RA,329446,339370
LL145RB,329469,338218
LL145RD,329710,338043
LL145RE,329259,337961
LL145RF,329416,339195
LL145RG,329369,339155
LL145RL,328348,337973
LL145SB,328781,337582
LL145WY,333056,350649
LL145YG,333056,350649
LL146AB,330378,343895
LL146AD,330489,343971
LL146AE,330521,343935
LL146AF,330693,344366
LL146AG,330674,344101
LL146AH,330643,344229
LL146AJ,330793,344403
LL146AL,330592,344104
LL146AN,330662,344153
LL146AP,330530,344211
LL146AQ,330631,343910
LL146AR,330597,344328
LL146AS,330529,344369
LL146AT,330578,344523
LL146AU,330576,344596
LL146AW,330468,344100
LL146AX,330676,343983
LL146AY,330553,344645
LL146BA,330507,344651
LL146BB,330482,344622
LL146BD,330517,344684
LL146BE,330496,344519
LL146BF,330399,343939
LL146BG,330504,344417
LL146BH,330461,344312
LL146BJ,330700,344746
LL146BL,330361,343862
LL146BN,330627,344529
LL146BP,330728,344452
LL146BQ,330666,344667
LL146BS,330801,344740
LL146BT,329726,343988
LL146BU,330305,343745
LL146BW,330743,344671
LL146BX,330753,344561
LL146BY,330778,344464
LL146BZ,330858,344663
LL146DA,330243,343766
LL146DB,330327,343721
LL146DD,330255,343671
LL146DE,330207,343712
LL146DF,330258,343725
LL146DG,330189,343824
LL146DH,330147,343811
LL146DJ,330353,343686
LL146DL,330085,343727
LL146DP,329511,343437
LL146DQ,330278,343873
LL146DR,330176,343907
LL146DS,330245,343846
LL146DT,330130,343975
LL146DU,329918,343865
LL146DW,330181,343360
LL146DX,330164,343763
LL146DY,330027,343955
LL146EA,330016,343923
LL146EB,329840,344059
LL146ED,329818,343894
LL146EE,329862,343807
LL146EF,329689,343837
LL146EG,329657,343759
LL146EH,329569,343739
LL146EJ,329965,343702
LL146EN,329242,343431
LL146ET,331185,346217
LL146HA,330414,345270
LL146HB,330884,345047
LL146HD,331297,344457
LL146HF,331318,346097
LL146HG,331132,347171
LL146HJ,330228,345113
LL146HL,332438,343709
LL146HN,332423,343313
LL146HP,333210,341890
LL146HR,333524,341024
LL146HS,332904,341079
LL146HT,332505,342322
LL146HU,330346,345217
LL146HW,332806,342803
LL146HY,330470,345593
LL146LA,330960,342668
LL146LB,330912,342669
LL146LE,330382,343741
LL146LF,330821,343490
LL146LG,330735,343659
LL146LH,331497,343305
LL146LJ,330915,342619
LL146LL,331033,343342
LL146LN,331571,342935
LL146LP,331597,342118
LL146LQ,330893,342611
LL146LR,331186,341797
LL146LS,330810,341956
LL146LT,331591,341061
LL146LU,331192,341254
LL146LW,331347,342232
LL146NB,330334,343851
LL146ND,330342,343871
LL146NH,330337,343862
LL146NJ,330255,343979
LL146NL,330422,344025
LL146NN,330267,343893
LL146NP,330402,344061
LL146NQ,330356,343926
LL146NR,330385,344042
LL146NS,330339,344014
LL146NT,330382,343989
LL146NU,330281,344070
LL146NW,330416,344093
LL146NX,330293,343966
LL146NY,330336,344047
LL146PA,330332,344075
LL146PB,330320,344106
LL146PD,330295,344101
LL146PE,330416,344175
LL146PF,330407,344222
LL146PG,330375,344106
LL146PH,330394,344149
LL146PL,330424,344208
LL146PN,330357,344111
LL146PP,330377,344251
LL146PS,330362,344582
LL146PT,330395,344688
LL146PU,330178,345489
LL146PW,330451,344182
LL146PY,330153,345201
LL146RA,330117,345220
LL146RB,329793,345639
LL146RD,329886,344872
LL146RE,329709,344684
LL146RF,329890,344477
LL146RG,330112,344911
LL146RH,329508,344311
LL146RJ,329763,344119
LL146RL,329242,344619
LL146RN,328638,343760
LL146RP,329808,344144
LL146RW,329491,343669
LL146TA,329988,343582
LL146TB,330035,343539
LL146TD,330171,343617
LL146TE,330096,343559
LL146TF,330175,343635
LL146TG,330238,343614
LL146YY,330880,344521
LL151AA,312386,358321
LL151AB,312399,358284
LL151AD,312373,358342
LL151AE,312456,358246
LL151AF,312597,358201
LL151AG,312678,358184
LL151AH,312434,358223
LL151AL,312555,358446
LL151AN,312532,358192
LL151AP,312563,358176
LL151AQ,314817,359396
LL151AR,312662,358129
LL151AS,312516,358241
LL151AT,312494,358330
LL151AU,312492,358408
LL151AW,312635,358168
LL151AY,312337,362523
LL151BA,311143,360242
LL151BB,312544,358591
LL151BE,312513,358379
LL151BG,312463,358413
LL151BH,312451,358435
LL151BJ,312388,358473
LL151BL,312451,358435
LL151BN,312393,358532
LL151BP,312595,358292
LL151BQ,314325,359514
LL151BT,312680,358225
LL151BU,312700,358066
LL151BW,312409,358413
LL151BX,312420,358651
LL151BY,312755,357802
LL151DA,312972,357477
LL151DB,312789,357655
LL151DD,312879,357550
LL151DE,312838,357504
LL151DF,312895,357386
LL151DG,312858,357319
LL151DH,312354,358299
LL151DJ,312763,358281
LL151DL,312358,358269
LL151DN,312759,358175
LL151DP,312358,358185
LL151DQ,312489,358092
LL151DR,312367,358120
LL151DS,312455,358181
LL151DT,312983,358420
LL151DU,312849,358256
LL151DX,312434,358071
LL151DY,312808,358224
LL151DZ,313068,358234
LL151EA,312913,358239
LL151EB,312945,358332
LL151EE,313081,358546
LL151EG,313241,358277
LL151EH,312959,358690
LL151EJ,312494,358330
LL151EL,312874,358501
LL151EN,312841,358784
LL151EP,312688,358654
LL151EQ,312996,358717
LL151ER,312672,358517
LL151ES,312710,358771
LL151ET,312915,358695
LL151EU,312697,358267
LL151EW,312813,358720
LL151EX,312884,358292
LL151EY,312682,358379
LL151EZ,313107,358207
LL151FA,312818,358615
LL151HA,312745,358321
LL151HB,312817,358346
LL151HD,312886,358369
LL151HE,312170,358100
LL151HF,312318,358268
LL151HH,312202,358179
LL151HL,312131,358096
LL151HN,312109,358149
LL151HP,312160,358181
LL151HR,312274,358211
LL151HT,312154,358099
LL151HW,312265,358258
LL151HY,312321,358240
LL151JA,313056,358118
LL151JB,312997,358061
LL151JD,313031,358263
LL151JE,313095,358031
LL151JF,313144,358144
LL151JG,312427,358498
LL151JZ,312241,358463
LL151LB,311897,358023
LL151LD,311556,358289
LL151LE,311525,357840
LL151LF,311898,358054
LL151LG,311622,357908
LL151LH,311825,358110
LL151LJ,311416,358461
LL151LL,311708,358180
LL151LN,311690,358069
LL151LP,311610,358170
LL151LQ,311472,358357
LL151LR,311603,358241
LL151LT,312305,358416
LL151LU,312356,358636
LL151LX,311967,358039
LL151LY,312315,358987
LL151LZ,311665,358051
LL151NA,312261,358803
LL151NB,312087,358291
LL151ND,312461,358513
LL151NF,312188,358528
LL151NJ,312428,358945
LL151NL,312355,358889
LL151NQ,312434,358583
LL151NR,312255,358373
LL151NS,311943,358175
LL151NT,311851,358231
LL151NU,311870,358243
LL151NW,312310,358542
LL151NY,311680,358260
LL151PA,311613,358306
LL151PB,311546,358492
LL151PD,311743,358338
LL151PE,311608,358387
LL151PF,311951,358391
LL151PG,311920,358311
LL151PH,311984,358265
LL151PJ,313123,357898
LL151PL,311683,358387
LL151PP,312748,358081
LL151PQ,311538,358358
LL151PS,312893,358108
LL151PT,312852,358040
LL151PU,313078,357930
LL151PW,311736,358440
LL151PY,312950,358005
LL151QB,311871,358889
LL151QD,311844,358887
LL151QE,311883,358848
LL151QF,311813,358768
LL151QG,311818,358724
LL151QH,311763,358783
LL151QL,311795,358811
LL151QN,311904,358769
LL151QW,312295,358589
LL151RA,312905,357928
LL151RB,313277,357866
LL151RD,313402,357755
LL151RE,313250,357746
LL151RF,313258,357712
LL151RG,313286,357689
LL151RH,313262,357613
LL151RJ,312399,362403
LL151RL,313064,357807
LL151RN,313168,357822
LL151RP,313158,357747
LL151RQ,312954,357973
LL151RR,312829,357887
LL151RS,312903,357748
LL151RT,313479,362267
LL151RU,313466,362781
LL151RW,313039,357726
LL151RX,313012,357863
LL151RY,312314,362087
LL151RZ,313231,357779
LL151SB,312168,362465
LL151SE,312156,362591
LL151SF,312434,362570
LL151SG,312056,362938
LL151SH,313433,360994
LL151SJ,312353,362590
LL151SL,313624,358503
LL151SN,312754,359618
LL151SP,313180,360433
LL151SR,313508,360144
LL151SS,313892,359942
LL151ST,314275,359721
LL151SU,314199,360359
LL151SW,313149,360211
LL151SY,313878,360730
LL151TA,314509,361294
LL151TB,313778,361290
LL151TD,314369,361918
LL151TE,311850,360368
LL151TF,311071,360206
LL151TG,311102,360338
LL151TH,311049,360438
LL151TL,311014,360494
LL151TN,311182,360350
LL151TP,311691,360907
LL151TR,311866,361517
LL151TS,312543,360588
LL151TT,312893,360548
LL151TU,312639,360790
LL151TW,311395,360742
LL151TX,311124,360178
LL151TY,312534,361195
LL151TZ,311081,360160
LL151UB,312391,361640
LL151UD,311948,361818
LL151UE,311806,361697
LL151UF,311571,362422
LL151UG,311363,363251
LL151UH,310856,361412
LL151UL,310636,360826
LL151UN,314122,358945
LL151UP,314368,359382
LL151UR,314855,359786
LL151US,314819,359541
LL151UT,314923,359282
LL151UU,314703,359878
LL151UW,314152,358859
LL151UY,314723,359897
LL151UZ,314967,359495
LL151XS,312356,358343
LL151XY,313155,357507
LL151YA,314725,359861
LL151YB,314756,359881
LL151YD,314766,359882
LL151YE,315871,358634
LL151YF,316341,358079
LL151YG,316481,358015
LL151YH,313385,357649
LL151YL,312356,358343
LL151YN,312494,358330
LL151YP,313046,357625
LL151YQ,313067,357468
LL151YR,314409,359573
LL151YS,311589,357907
LL151ZR,312494,358330
LL152AA,311805,357910
LL152AB,311387,357671
LL152AD,311283,357748
LL152AE,311065,357741
LL152AF,310231,357802
LL152AG,310440,357211
LL152AH,309894,357439
LL152AL,309801,358534
LL152AN,309233,357566
LL152AP,309045,355481
LL152AR,310700,357742
LL152AS,308449,354164
LL152AT,308356,353897
LL152AU,308200,354146
LL152AW,308852,356375
LL152AX,308289,354185
LL152AY,308288,354160
LL152BA,307533,354291
LL152BB,308176,354763
LL152BD,307993,355676
LL152BE,308089,357165
LL152BG,308372,357908
LL152BH,308257,357874
LL152BL,307629,358141
LL152BN,307226,358265
LL152BP,308581,358424
LL152BS,309208,359318
LL152BT,306820,358593
LL152BU,306698,359836
LL152BW,307690,358823
LL152BY,309764,360501
